fecha,autor_portada,titulo_portada,autor_critica,url,url_imagen,news_keywords,keywords,descripcion,id
2015-11-09,John Cuneo,"""Rolling Out the Gold Carpet,""",Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Françoise Mouly Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2015-11-09,"https://media.newyorker.com/photos/590971b0ebe912338a3772a6/master/w_280,c_limit/11_09_151.jpg","Art,Autumn,Catskills,New York City,_wordpress_id:3129804","Art,Autumn,Catskills,New York City,_wordpress_id:3129804","John Cuneo presents his cover for this week’s issue, “Rolling Out the Gold Carpet.”",5924e77e2011247369825929
2015-11-16,Christoph Niemann.,"“Coffee Break,”",Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-christoph-niemanns-coffee-break,"https://media.newyorker.com/photos/5909726e1c7a8e33fb38ef50/master/w_280,c_limit/11_16_15-real-6902.jpg","Cartoons,Christoph Niemann,Computers,Covers,_wordpress_id:3132957","Cartoons,Christoph Niemann,Computers,Covers,_wordpress_id:3132957","Christoph Niemann explains his inspiration for “Coffee Break,” the cover for this week’s issue of the magazine.",59162ca6a7712a4818c29e5f
2015-11-23,Seth.,"“Virtual Music,”",Mina Kaneko Françoise Mouly The New Yorker Mina Kaneko Françoise Mouly Robert Mankoff ,http://www.newyorker.com/culture/culture-desk/cover-story-2015-11-23,"https://media.newyorker.com/photos/59097203ebe912338a377348/master/w_200,c_limit/Tech_TOC.web_.png","Cover Story,Music,New York City,Seth,_wordpress_id:3135678","Cover Story,Music,New York City,Seth,_wordpress_id:3135678","The Canadian cartoonist Seth discusses his cover of this week’s issue, “Virtual Music,” and his love of old New Yorker cartoons.",5924e7dbc607487ed1dead85
2015-11-30,Charles Berberian.,"“Paris, November 2015,”",Françoise Mouly Mina Kaneko Sky Dylan-Robbins Alexandra Schwartz ,http://www.newyorker.com/culture/culture-desk/cover-story-2015-11-30,"https://media.newyorker.com/photos/590972512179605b11ad7c50/master/w_280,c_limit/11_30_15.jpg","France,Paris,Paris Attacks,Terrorism,_wordpress_id:3139018","France,Paris,Paris Attacks,Terrorism,_wordpress_id:3139018",The cover artist Charles Berberian discusses his illustration of Paris after the attacks.,5924e818504b4521f9865adf
2015-12-07,Chris Ware.,"“Mirror,”",Chris Ware Chris Ware Chris Ware Chris Ware ,http://www.newyorker.com/culture/culture-desk/cover-story-2015-12-07,"https://media.newyorker.com/photos/5909726d2179605b11ad7c8c/master/w_280,c_limit/12_07_15.jpg","Chris Ware,Ira Glass,Parenting,_wordpress_id:3140756","Chris Ware,Ira Glass,Parenting,_wordpress_id:3140756","For this week’s cover, Chris Ware enlisted the help of Ira Glass, Nico Muhly, and John Kuramoto to create an animated story.",5924e83b12c2d3482d2b9c3a
2015-12-14,Eric Drooker.,"“Shopping Days,”",Françoise Mouly Adam Gopnik Evan Osnos ,http://www.newyorker.com/culture/culture-desk/cover-story-2015-12-14,"https://media.newyorker.com/photos/5909728aebe912338a377434/master/w_280,c_limit/12_14_15.jpg","Art,cover,Cover Story,Guns,Politics,United States,Violence,_wordpress_id:3143502","Art,cover,Cover Story,Guns,Politics,United States,Violence,_wordpress_id:3143502",“What would it look like if I took America’s obsession with firearms to its logical extreme?” says the artist Eric Drooker.,5924e8a470cb224108d16628
2015-12-21,George Booth.,"“Holiday Spirit,”",missing,missing,"https://media.newyorker.com/photos/59097ed12179605b11ad95a0/master/w_200,c_limit/WorldChangers_weblogo.png",missing,missing,missing,missing
2016-01-04,Frank Viva.,"“The Long View,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-01-04,"https://media.newyorker.com/photos/590973112179605b11ad7dca/master/w_280,c_limit/TNY_400x533.gif","_wordpress_id:3149174,Cover Story,Frank Viva,Women","_wordpress_id:3149174,Cover Story,Frank Viva,Women","Frank Viva says celebrates the courage of women in his cover for the first issue of 2016, “The Long View.”",5924e8ed504b4521f9865b0a
2016-01-11,Marcellus Hall.,"""The Great Thaw,”",Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-01-11,"https://media.newyorker.com/photos/590973268b51cf59fc422b43/master/w_280,c_limit/01_11_16.jpg","Cover Story,Global Warming,Ice Skating,Rockefeller Center,Winter,_wordpress_id:3151448","Cover Story,Global Warming,Ice Skating,Rockefeller Center,Winter,_wordpress_id:3151448","Marcellus Hall imagines a Rockefeller Center winter tradition transformed by global warming in this week’s cover, “The Great Thaw.”",5924e964c607487ed1deadc9
2016-01-18,Anita Kunz.,"“New Toys,”",Françoise Mouly Mina Kaneko Barbara Demick Amy Davidson Sorkin Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-anita-kunz-2016-01-18,"https://media.newyorker.com/photos/5909734a8b51cf59fc422b93/master/w_280,c_limit/01_18_16.jpg","Cover Story,Hydrogen Bomb,Kim Jong-un,North Korea,_wordpress_id:3153154","Cover Story,Hydrogen Bomb,Kim Jong-un,North Korea,_wordpress_id:3153154","Anita Kunz imagines the North Korean leader Kim Jong-un playing in a sandbox in next week’s cover, “New Toys.”",5924e974504b4521f9865b21
2016-01-25,John Cuneo.,"“Winter Delight,”",Mina Kaneko Françoise Mouly Françoise Mouly Mina Kaneko Mina Kaneko Françoise Mouly Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-01-25,"https://media.newyorker.com/photos/590973878b51cf59fc422c1b/master/w_280,c_limit/01_25_16.jpg","Cover Story,Winter,_wordpress_id:3156476","Cover Story,Winter,_wordpress_id:3156476","John Cuneo discusses “Winter Delight,” his cover for this week’s issue.",5924e9bb70cb224108d16668
2016-02-01,Barry Blitt.,"""Bad Reception,”",Mina Kaneko Françoise Mouly Françoise Mouly Mina Kaneko Mina Kaneko Françoise Mouly Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-02-01,"https://media.newyorker.com/photos/590973a51c7a8e33fb38f1b8/master/w_280,c_limit/02_01_16.jpg","2016 election,Cover Story,Covers,Presidential Candidates,Presidents,_wordpress_id:3159790","2016 election,Cover Story,Covers,Presidential Candidates,Presidents,_wordpress_id:3159790",Mina Kaneko and Francoise Mouly speak with the artist Barry Blitt about his inspiration for this week’s President-filled New Yorker cover.,5924ea0a20112473698259b9
2016-02-08,Liniers.,"“Eustace Spreads Out,”",Mina Kaneko Françoise Mouly Barry Blitt Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-02-08,"https://media.newyorker.com/photos/590973d4019dfc3494ea278d/master/w_280,c_limit/02_08_16.jpg","Cover Story,Eustace Tilley,_wordpress_id:3161967","Cover Story,Eustace Tilley,_wordpress_id:3161967","The cartoonist Liniers on why he depicted Eustace Tilley, the magazine’s dandy mascot, manspreading on a subway, for this week’s cover.",5924ea45504b4521f9865b41
2016-02-22,Kadir Nelson.,"“Schomburg Center, Harlem, New York,”",Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-02-22,"https://media.newyorker.com/photos/590974161c7a8e33fb38f291/master/w_280,c_limit/02_22_16.jpg","African-Americans (Blacks),Black History Month,Harlem Renaissance,_wordpress_id:3167239","African-Americans (Blacks),Black History Month,Harlem Renaissance,_wordpress_id:3167239","Mina Kaneko and Françoise Mouly on Kadir Nelson's painting for the cover of this week's issue, which pays homage to great figures of the Harlem Renaissance.",5924eaec70cb224108d1669c
2016-02-29,Daniel Clowes.,"""Privileged Characters,""",Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-02-29,"https://media.newyorker.com/photos/5909744cc14b3c606c1085a6/master/w_280,c_limit/02_29_16.jpg","Academy Awards (Oscars),Cover Story,_wordpress_id:3169716","Academy Awards (Oscars),Cover Story,_wordpress_id:3169716","Daniel Clowes presents his cover of this week’s issue, which heralds the behind-the-scenes action at the 2016 Academy Awards.",5924eaf312c2d3482d2b9cc7
2016-03-07,Danny Shanahan.,"“High Rise,”",Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-03-07,"https://media.newyorker.com/photos/590974812179605b11ad80bb/master/w_280,c_limit/03_07_16.jpg","Climate Change,Cover Story,Danny Shanahan,Global Warming,_wordpress_id:3172021","Climate Change,Cover Story,Danny Shanahan,Global Warming,_wordpress_id:3172021","Danny Shanahan presents his cover for this week’s issue, “High Rise,” a riff on the classic desert-island cartoon.",5924eb2012c2d3482d2b9cd2
2016-03-14,Chris Ware.,"“Stop,”",Chris Ware Chris Ware Chris Ware Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-03-14,"https://media.newyorker.com/photos/590974baebe912338a377894/master/w_280,c_limit/03_14_16.jpg","Art,Chicago,Chris Ware,cover design,Public Schools,_wordpress_id:3175586","Art,Chicago,Chris Ware,cover design,Public Schools,_wordpress_id:3175586",Chris Ware on the inspiration for his cover design for this week’s issue.,5924eb5f12c2d3482d2b9ce4
2016-03-21,Maira Kalman.,"“Spring Forward,”",Françoise Mouly Mina Kaneko Chris Ware Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-03-21,"https://media.newyorker.com/photos/590975062179605b11ad81dc/master/w_200,c_limit/styleTillyTOC_web-desktop1.png","cover art,Flowers,Maira Kalman,Spring,_wordpress_id:3177938","cover art,Flowers,Maira Kalman,Spring,_wordpress_id:3177938",Maira Kalman on the inspiration for her cover design for this week’s issue.,5924eb9512c2d3482d2b9cef
2016-03-28,Barry Blitt.,"""The Big Short,”",Françoise Mouly Mina Kaneko Mina Kaneko Françoise Mouly Françoise Mouly Mina Kaneko Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-03-28,"https://media.newyorker.com/photos/590975271c7a8e33fb38f492/master/w_280,c_limit/03_28_16.jpg","Barry Blitt,Cover Story,Donald Trump,Palmistry,_wordpress_id:3179922","Barry Blitt,Cover Story,Donald Trump,Palmistry,_wordpress_id:3179922",Blitt reads Donald Trump’s palm in his cover design for the magazine’s March 28th issue.,5924ebcb14629f426f39c971
2016-04-04,Jaime Hernandez.,"“Bun Voyage,”",Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Chris Ware ,http://www.newyorker.com/culture/culture-desk/cover-story-jaime-hernandezs-bun-voyage,"https://media.newyorker.com/photos/5909754c2179605b11ad826a/master/w_200,c_limit/foodTillyTOC.png","cover art,_wordpress_id:3183186","cover art,_wordpress_id:3183186","Jaime Hernandez on his image for the cover of our April 4, 2016, Food and Travel issue.",5924ec0b70cb224108d166d6
2016-04-11,Tomer Hanuka.,"“Take the L Train,”",Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-04-11,"https://media.newyorker.com/photos/59097599c14b3c606c10885d/master/w_280,c_limit/04_11_16.jpg","Beards,cover art,_wordpress_id:3185325","Beards,cover art,_wordpress_id:3185325","Tomer Hanuka on his cover for the April 11, 2016, issue.",5924ec28504b4521f9865b9d
2016-04-18,Peter de Sève.,"“Luxury Coops,”",Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-04-18,"https://media.newyorker.com/photos/590975bdc14b3c606c10889f/master/w_280,c_limit/04_18_16.jpg","Cover Story,Real Estate,_wordpress_id:3188708","Cover Story,Real Estate,_wordpress_id:3188708","“What’s wonderful about living in Brooklyn is the scale—intimate and cozy,” Peter de Sève says of his cover for this week’s issue.",5924ec50c607487ed1deae68
2016-04-25,R. Kikuo Johnson.,"“Closing Set,”",Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Mina Kaneko Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-04-25,"https://media.newyorker.com/photos/590976022179605b11ad83e4/master/w_200,c_limit/r28057.png","Cover Story,Jazz Age,Music,_wordpress_id:3191904","Cover Story,Jazz Age,Music,_wordpress_id:3191904",The artist R. Kikuo Johnson takes inspiration from an underground music venue in Bushwick for his cover of this week’s issue.,5924ec922011247369825a49
2016-05-02,Bob Staake.,"“Purple Rain,”",Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-05-02,"https://media.newyorker.com/photos/590976388b51cf59fc423195/master/w_280,c_limit/05_02_16.jpg","Cover Story,Prince,_wordpress_id:3193933","Cover Story,Prince,_wordpress_id:3193933","On the cover of next week’s issue, the artist Bob Staake honors Prince, who died on April 21st, at the age of fifty-seven.",5924ecb114629f426f39c9a3
2016-05-09,Bruce McCall.,"“Regatta on the Hudson,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-05-09,"https://media.newyorker.com/photos/590976a4c14b3c606c108a97/master/w_280,c_limit/05_09_16.jpg","Bruce McCall,Cover Story,Sailing,Summer,_wordpress_id:3197906","Bruce McCall,Cover Story,Sailing,Summer,_wordpress_id:3197906","The artist Bruce McCall takes the America’s Cup sailing races as his inspiration for the cover of this week’s issue, “Regatta on the Hudson.”",5924ed022011247369825a5e
2016-05-16,Christoph Niemann.,"“On the Go,”",Françoise Mouly Mina Kaneko Mina Kaneko Françoise Mouly Andrew Marantz David Sax ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-05-16,"https://media.newyorker.com/photos/590976a5019dfc3494ea2d0e/master/w_280,c_limit/05_16_16.jpg","Art,Cover Story,_wordpress_id:3199072","Art,Cover Story,_wordpress_id:3199072",Christoph Niemann discusses his multi-dimensional cover for the Innovators Issue.,59162ca6c1785d57d5627a47
2016-05-23,Barry Blitt.,"“Grand Illusion,”",Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-05-23,"https://media.newyorker.com/photos/590976c3c14b3c606c108ae2/master/w_280,c_limit/05_23_16.jpg","2016 election,Barry Blitt,Cover Story,Donald Trump,Presidential Candidates,_wordpress_id:3202872","2016 election,Barry Blitt,Cover Story,Donald Trump,Presidential Candidates,_wordpress_id:3202872","Barry Blitt talks about his cover for next week’s issue, “Grand Illusion,” his fourth cover to feature Donald Trump this year.",5924ed59504b4521f9865bd5
2016-05-30,R. Kikuo Johnson.,"“Commencement,”",Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-05-30,"https://media.newyorker.com/photos/590976e9019dfc3494ea2da5/master/w_280,c_limit/05_30_16.jpg","Cover Story,Graduation,_wordpress_id:3206520","Cover Story,Graduation,_wordpress_id:3206520","R. Kikuo Johnson talks about his cover for this week’s issue, “Commencement.”",5924edb112c2d3482d2b9d67
2016-06-06,Malika Favre.,"“Page Turner,”",Françoise Mouly Mina Kaneko Langston Hughes Ben Lerner Deborah Treisman ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-06-06,"https://media.newyorker.com/photos/590977222179605b11ad866e/master/w_200,c_limit/toc_header_fiction.jpg","Cover Story,Fiction,summer reading,_wordpress_id:3209808","Cover Story,Fiction,summer reading,_wordpress_id:3209808",Malika Favre presents her cover of the 2016 Summer Fiction Issue.,5924ede312c2d3482d2b9d71
2016-06-20,Barry Blitt.,"“Ready for a Fight,”",Françoise Mouly John Cassidy David Remnick ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-06-20,"https://media.newyorker.com/photos/590977732179605b11ad8724/master/w_280,c_limit/06_20_16.jpg","Boxing,Cover Story,Hillary Clinton,Muhammad Ali,Presidential Candidates,_wordpress_id:3214591","Boxing,Cover Story,Hillary Clinton,Muhammad Ali,Presidential Candidates,_wordpress_id:3214591","Francoise Mouly talks to Barry Blitt about how Muhammad Ali, Hillary Clinton, boxing, and the election influenced his cover for next week’s New Yorker.",5924ee419d80dc1acda75f24
2016-06-27,Frank Viva.,"“Love,”",Françoise Mouly Daniel Wenger Richard Socarides Robin Wright ,http://www.newyorker.com/culture/culture-desk/cover-story-2016-06-27,"https://media.newyorker.com/photos/590977a2ebe912338a377e64/master/w_280,c_limit/06_27_16.jpg","_wordpress_id:3218305,Cover Story,L.G.B.T.,Orlando Shooting,Same-Sex Marriage","_wordpress_id:3218305,Cover Story,L.G.B.T.,Orlando Shooting,Same-Sex Marriage","Françoise Mouly on this week’s cover, which the artist, Frank Viva, reconceived in the wake of the mass shooting at a gay club in Orlando.",5924ee8d504b4521f9865c0e
